GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5
36005036501,Bronx,BX0602,-73.88578705953935,40.845400489652775,POINT (-73.8857871045126 40.84540046924296),POINT (-73.88578705953935 40.84540048965277),34.653,FPC-624,41.437,80518,44.451,81199,59.504,81458,84.728,FPC-609,84.728,Plentiful-1511
36005036800,Bronx,BX1201,-73.85595357484118,40.87530748506251,POINT (-73.85595354673097 40.875307498789056),POINT (-73.85595357484118 40.87530748506251),48.841,FPC-624,55.625,80518,58.639,81199,71.488,81458,98.916,FPC-609,98.916,Plentiful-1511
36005036901,Bronx,BX0602,-73.89189772641672,40.84436555050381,POINT (-73.89189772158636 40.84436555127119),POINT (-73.89189772641672 40.84436555050381),37.644,FPC-624,44.428,80518,47.442,81199,62.248,81458,87.719,FPC-609,87.719,Plentiful-1511
36005036902,Bronx,BX0602,-73.89288679249087,40.84255438861312,POINT (-73.8928867860994 40.84255439050737),POINT (-73.89288679249087 40.84255438861312),36.984,FPC-624,43.768,80518,46.782,81199,61.835,81458,87.059,FPC-609,87.059,Plentiful-1511
36005037000,Bronx,BX1201,-73.85902064618624,40.873089686517226,POINT (-73.85902064200532 40.87308967875419),POINT (-73.85902064618624 40.87308968651723),48.5,FPC-624,55.284,80518,58.298,81199,72.38,81458,98.575,FPC-609,98.575,Plentiful-1511
36005037100,Bronx,BX0602,-73.88738098633144,40.847222870405176,POINT (-73.8873810261002 40.847222854198456),POINT (-73.88738098633144 40.84722287040518),37.022,FPC-624,43.806,80518,46.82,81199,61.873,81458,87.097,FPC-609,87.097,Plentiful-1511
36005037200,Bronx,BX1201,-73.86327805900939,40.8738043223069,POINT (-73.86327806309251 40.87380430075634),POINT (-73.86327805900939 40.8738043223069),48.489,FPC-624,55.273,80518,58.287,81199,69.068,81458,96.843,FPC-609,96.843,Plentiful-1511
36005037300,Bronx,BX0602,-73.89014302118538,40.848669433768976,POINT (-73.89014306804427 40.84866940854379),POINT (-73.89014302118538 40.84866943376898),40.054,FPC-624,46.838,80518,49.852,81199,64.905,81458,90.129,FPC-609,90.129,Plentiful-1511
36005037400,Bronx,BX1201,-73.86667216694194,40.87454058828513,POINT (-73.86667217124248 40.87454054738084),POINT (-73.86667216694194 40.87454058828513),45.165,FPC-624,53.753,80518,56.767,81199,65.593,81458,93.368,FPC-609,93.368,Plentiful-1511
36005037504,Bronx,BX0602,-73.89267219063078,40.850303459967044,POINT (-73.89267225600506 40.850303411833956),POINT (-73.89267219063078 40.85030345996704),38.25,FPC-624,45.034,80518,48.048,81199,62.32,81458,88.325,FPC-609,88.325,Plentiful-1511
36005037900,Bronx,BX0502,-73.89878249962328,40.85156960925186,POINT (-73.89878255799871 40.85156955511926),POINT (-73.89878249962328 40.85156960925186),31.984,FPC-624,38.768,80518,41.782,81199,57.925,81458,82.059,FPC-609,82.059,Plentiful-1511
36005038000,Bronx,BX1201,-73.86240950535354,40.87808251579251,POINT (-73.86240949446996 40.87808251378518),POINT (-73.86240950535354 40.87808251579251),46.696,FPC-624,55.284,80518,58.298,81199,67.124,81458,94.899,FPC-609,94.899,Plentiful-1511
36005038100,Bronx,BX0502,-73.90115443345857,40.8520182928699,POINT (-73.90115447716418 40.85201823126065),POINT (-73.90115443345857 40.8520182928699),33.57,FPC-624,40.354,80518,43.368,81199,54.414,81458,83.645,FPC-609,83.645,Plentiful-1511
36005038200,Bronx,BX1201,-73.85473996744862,40.87731187400394,POINT (-73.85473994900741 40.8773118929942),POINT (-73.85473996744862 40.87731187400394),49.102,FPC-624,57.892,80518,60.906,81199,74.841,81458,101.183,FPC-609,101.183,Plentiful-1511
36005038301,Bronx,BX0503,-73.89850948572388,40.85720989632079,POINT (-73.89850949527928 40.85720988711005),POINT (-73.89850948572388 40.85720989632079),33.116,FPC-624,39.9,80518,42.914,81199,53.197,81458,83.191,FPC-609,83.191,Plentiful-1511
36005038303,Bronx,BX0503,-73.89616242655467,40.856829720703345,POINT (-73.89616246457773 40.85682970126864),POINT (-73.89616242655467 40.85682972070335),35.997,FPC-624,42.781,80518,45.795,81199,56.078,81458,86.072,FPC-609,86.072,Plentiful-1511
36005038600,Bronx,BX1202,-73.84839830843833,40.879635339936115,POINT (-73.84839831248293 40.87963530173257),POINT (-73.84839830843833 40.87963533993612),44.592,FPC-624,57.012,80518,60.026,81199,76.653,81458,100.303,FPC-609,100.303,Plentiful-1511
36005038700,Bronx,BX0603,-73.88922281803295,40.858007033806174,POINT (-73.889222823642 40.85800701086497),POINT (-73.88922281803295 40.85800703380617),37.18,FPC-624,43.964,80518,46.978,81199,61.189,81458,87.255,FPC-609,87.255,Plentiful-1511
36005038800,Bronx,BX1201,-73.85535728070806,40.879601798269995,POINT (-73.85535726998853 40.879601801035186),POINT (-73.85535728070806 40.87960179827),52.841,FPC-624,59.625,80518,62.639,81199,76.688,81458,102.916,FPC-609,102.916,Plentiful-1511
36005039000,Bronx,BX1201,-73.86075667325382,40.88123081643193,POINT (-73.86075665842604 40.881230821695496),POINT (-73.86075667325382 40.88123081643193),49.743,FPC-624,58.331,80518,61.345,81199,70.171,81458,97.946,FPC-609,97.946,Plentiful-1511
36005039100,Bronx,BX0603,-73.88712594094717,40.853116205802216,POINT (-73.88712593416416 40.85311619504677),POINT (-73.88712594094717 40.85311620580222),41.857,FPC-624,48.641,80518,51.655,81199,66.006,81458,91.932,FPC-609,91.932,Plentiful-1511
36005039200,Bronx,BX1201,-73.86474047077553,40.88328731015544,POINT (-73.86474047630126 40.88328730706154),POINT (-73.86474047077553 40.88328731015544),45.881,FPC-624,54.469,80518,57.483,81199,66.309,81458,94.084,FPC-609,94.084,Plentiful-1511
36005039400,Bronx,BX1201,-73.8633961262925,40.88647815437075,POINT (-73.86339613800209 40.88647815148556),POINT (-73.8633961262925 40.88647815437075),50.74,FPC-624,59.328,80518,62.342,81199,71.168,81458,98.943,FPC-609,98.943,Plentiful-1511
36005039600,Bronx,BX1201,-73.85895560245034,40.88442345348235,POINT (-73.85895559012073 40.88442345444253),POINT (-73.85895560245034 40.88442345348235),50.373,FPC-624,57.573,80518,60.587,81199,70.801,81458,98.576,FPC-609,98.576,Plentiful-1511
36005039800,Bronx,BX1201,-73.85346966640789,40.88269714709426,POINT (-73.85346966050537 40.88269714602374),POINT (-73.85346966640789 40.88269714709426),50.434,FPC-624,60.29,80518,63.304,81199,75.932,81458,103.581,FPC-609,103.581,Plentiful-1511
36005040302,Bronx,BX0702,-73.89219902878611,40.86784726425992,POINT (-73.89219906363967 40.867847246846885),POINT (-73.89219902878611 40.86784726425992),35.273,FPC-624,42.057,80518,45.071,81199,54.465,81458,85.348,FPC-609,85.348,Plentiful-1511
36005040303,Bronx,BX0702,-73.89349760234023,40.869690565164426,POINT (-73.89349760663129 40.86969056279023),POINT (-73.89349760234023 40.86969056516443),35.573,FPC-624,42.357,80518,45.371,81199,57.783,81458,85.648,FPC-609,85.648,Plentiful-1511
36005040304,Bronx,BX0702,-73.89519055084604,40.86767023082311,POINT (-73.89519054680981 40.86767022958926),POINT (-73.89519055084604 40.86767023082311),30.263,FPC-624,37.047,80518,40.061,81199,55.032,81458,80.338,FPC-609,80.338,Plentiful-1511
36005040400,Bronx,BX1201,-73.85134868946037,40.886169223526075,POINT (-73.85134867998117 40.88616922400141),POINT (-73.85134868946037 40.88616922352607),50.567,FPC-624,62.987,80518,66.001,81199,75.814,81458,103.589,FPC-609,103.589,Plentiful-1511
36005040501,Bronx,BX0702,-73.89091356752841,40.8671630785114,POINT (-73.89091360076301 40.86716306641857),POINT (-73.89091356752841 40.8671630785114),36.447,FPC-624,43.231,80518,46.245,81199,56.058,81458,86.522,FPC-609,86.522,Plentiful-1511
36005040502,Bronx,BX0702,-73.88898421969014,40.865873756134185,POINT (-73.88898424130905 40.86587374953204),POINT (-73.88898421969014 40.86587375613419),38.969,FPC-624,45.753,80518,48.767,81199,58.845,81458,89.044,FPC-609,89.044,Plentiful-1511
36005040600,Bronx,BX1201,-73.85700531630167,40.88795096576188,POINT (-73.85700530401638 40.887950966715),POINT (-73.85700531630167 40.88795096576188),49.452,FPC-624,58.04,80518,61.054,81199,69.88,81458,97.655,FPC-609,97.655,Plentiful-1511
36005040701,Bronx,BX0702,-73.89025816637013,40.871580429169015,POINT (-73.89025817903699 40.87158043041297),POINT (-73.89025816637013 40.87158042916901),33.217,FPC-624,40.001,80518,43.015,81199,59.642,81458,83.292,FPC-609,83.292,Plentiful-1511
36005040702,Bronx,BX0702,-73.88699832461867,40.86914113054082,POINT (-73.88699828501422 40.86914111364134),POINT (-73.88699832461867 40.86914113054082),39.061,FPC-624,45.845,80518,48.859,81199,61.621,81458,89.136,FPC-609,89.136,Plentiful-1511
36005040800,Bronx,BX1201,-73.86168990855944,40.8897417954529,POINT (-73.86168991389528 40.88974179386493),POINT (-73.86168990855944 40.8897417954529),50.743,FPC-624,59.331,80518,62.345,81199,71.171,81458,98.946,FPC-609,98.946,Plentiful-1511
36005040900,Bronx,BX0702,-73.89314720405864,40.876792746504066,POINT (-73.89314734551321 40.87679262721304),POINT (-73.89314720405864 40.87679274650407),37.895,FPC-624,44.679,80518,47.693,81199,64.32,81458,87.97,FPC-609,87.97,Plentiful-1511
36005041500,Bronx,BX0702,-73.88354479544131,40.87011199778183,POINT (-73.88354479030114 40.87011197860382),POINT (-73.88354479544131 40.87011199778183),40.611,FPC-624,47.395,80518,50.409,81199,60.971,81458,90.686,FPC-609,90.686,Plentiful-1511
36005041900,Bronx,BX0703,-73.88168177589151,40.87686149257721,POINT (-73.88168176554058 40.87686143334556),POINT (-73.88168177589151 40.87686149257721),38.267,FPC-624,45.051,80518,48.065,81199,64.045,81458,88.342,FPC-609,88.342,Plentiful-1511
36005042000,Bronx,BX1203,-73.85985232555183,40.893020551113416,POINT (-73.85985232870149 40.893020544006866),POINT (-73.85985232555183 40.89302055111342),47.718,FPC-624,54.502,80518,57.516,81199,70.594,81458,97.793,FPC-609,97.793,Plentiful-1511
36005042100,Bronx,BX0703,-73.88278035140169,40.881472188755005,POINT (-73.8827802980071 40.88147220215267),POINT (-73.88278035140169 40.881472188755),33.504,FPC-624,40.288,80518,43.302,81199,59.929,81458,83.579,FPC-609,83.579,Plentiful-1511
36005042200,Bronx,BX1203,-73.85527281825371,40.89109936359162,POINT (-73.85527280078496 40.89109936718916),POINT (-73.85527281825371 40.89109936359162),50.977,FPC-624,58.2,80518,61.214,81199,71.405,81458,99.18,FPC-609,99.18,Plentiful-1511
36005042300,Bronx,BX0703,-73.87731843170589,40.87706751155493,POINT (-73.87731846306902 40.87706748851165),POINT (-73.87731843170589 40.87706751155493),42.09,FPC-624,48.874,80518,51.888,81199,64.026,81458,92.165,FPC-609,92.165,Plentiful-1511
36005042400,Bronx,BX1203,-73.8495360091432,40.889280089946844,POINT (-73.84953599169985 40.88928009307501),POINT (-73.84953600914319 40.88928008994684),52.652,FPC-624,59.436,80518,62.45,81199,74.246,81458,102.021,FPC-609,102.021,Plentiful-1511
36005042800,Bronx,BX1203,-73.8457031531139,40.894509363532464,POINT (-73.84570314648596 40.89450935360991),POINT (-73.8457031531139 40.89450936353246),52.461,FPC-624,59.245,80518,62.259,81199,78.501,81458,102.536,FPC-609,102.536,Plentiful-1511
36005042902,Bronx,BX0703,-73.87391835159904,40.87712283782189,POINT (-73.87391837169521 40.87712282994453),POINT (-73.87391835159904 40.87712283782189),45.96,FPC-624,52.744,80518,55.758,81199,66.062,81458,96.035,FPC-609,96.035,Plentiful-1511
36005043000,Bronx,BX1203,-73.85065724721706,40.89346005805044,POINT (-73.85065724850716 40.89346005463479),POINT (-73.85065724721706 40.89346005805044),53.038,FPC-624,59.822,80518,62.836,81199,74.632,81458,102.407,FPC-609,102.407,Plentiful-1511
36005043101,Bronx,BX0703,-73.87898984548973,40.883716681167186,POINT (-73.87898985970759 40.88371666067185),POINT (-73.87898984548973 40.88371668116719),37.475,FPC-624,44.259,80518,47.273,81199,63.9,81458,87.55,FPC-609,87.55,Plentiful-1511
36005043400,Bronx,BX1203,-73.85234228998596,40.89821291856831,POINT (-73.85234247628385 40.898212824944636),POINT (-73.85234228998596 40.89821291856831),46.815,FPC-624,53.599,80518,56.613,81199,68.454,81458,96.229,FPC-609,96.229,Plentiful-1511
36005043600,Bronx,BX1203,-73.84976302165035,40.897295701509144,POINT (-73.84976303791244 40.89729569115123),POINT (-73.84976302165035 40.89729570150914),47.615,FPC-624,54.399,80518,57.413,81199,69.254,81458,97.029,FPC-609,97.029,Plentiful-1511
36005044200,Bronx,BX1203,-73.84620476484751,40.9038831011055,POINT (-73.84620473778759 40.903883104190214),POINT (-73.84620476484751 40.9038831011055),54.619,FPC-624,63.076,80518,66.09,81199,75.047,81458,102.822,FPC-609,102.822,Plentiful-1511
36005044400,Bronx,BX1203,-73.84374034944825,40.899498949413974,POINT (-73.84374036398064 40.899498940653416),POINT (-73.84374034944825 40.89949894941397),49.747,FPC-624,56.531,80518,59.545,81199,71.386,81458,99.161,FPC-609,99.161,Plentiful-1511
36005044800,Bronx,BX1203,-73.8413010458908,40.895475337867786,POINT (-73.84130104052082 40.89547532844845),POINT (-73.8413010458908 40.89547533786779),54.054,FPC-624,60.838,80518,63.852,81199,78.411,81458,104.129,FPC-609,104.129,Plentiful-1511
36005044901,Bronx,BX1203,-73.87340904105808,40.89749531391933,POINT (-73.87340906745555 40.89749531137678),POINT (-73.87340904105808 40.89749531391933),45.71,FPC-624,52.494,80518,55.508,81199,72.135,81458,95.785,FPC-609,95.785,Plentiful-1511
36005044902,Bronx,BX1203,-73.86898444898668,40.89881125298473,POINT (-73.86898444487133 40.89881122915072),POINT (-73.86898444898668 40.89881125298473),41.865,FPC-624,48.649,80518,51.663,81199,68.29,81458,91.94,FPC-609,91.94,Plentiful-1511
36005045102,Bronx,BX1203,-73.8641713095467,40.90042857879943,POINT (-73.86417127718614 40.90042859018058),POINT (-73.86417130954671 40.90042857879943),48.878,FPC-624,55.662,80518,58.676,81199,75.303,81458,98.953,FPC-609,98.953,Plentiful-1511
36005045600,Bronx,BX1202,-73.82086862538559,40.888692515397395,POINT (-73.82086801714597 40.88869292865345),POINT (-73.82086862538559 40.88869251539739),49.52,FPC-624,56.304,80518,59.318,81199,75.945,81458,99.595,FPC-609,99.595,Plentiful-1511
36005045800,Bronx,BX1202,-73.84519987956855,40.88586322336387,POINT (-73.84519991566798 40.88586321447921),POINT (-73.84519987956855 40.88586322336387),47.171,FPC-624,56.811,80518,59.825,81199,76.119,81458,100.102,FPC-609,100.102,Plentiful-1511
36005046000,Bronx,BX1202,-73.84264785258348,40.882444779230426,POINT (-73.84264786236409 40.882444761280695),POINT (-73.84264785258348 40.88244477923043),50.117,FPC-624,59.206,80518,62.22,81199,78.847,81458,102.497,FPC-609,102.497,Plentiful-1511
36005046203,Bronx,BX1004,-73.82483911002063,40.87922465755692,POINT (-73.82483909737621 40.879224432683934),POINT (-73.82483911002063 40.87922465755692),44.095,FPC-624,56.219,80518,59.401,81199,73.967,81458,99.678,FPC-609,99.678,Plentiful-1511
36005046204,Bronx,BX1004,-73.82612350515555,40.872983869534394,POINT (-73.82612351526564 40.87298384965342),POINT (-73.82612350515555 40.87298386953439),45.657,FPC-624,57.781,80518,62.715,81199,75.529,81458,104.56,FPC-609,104.56,Plentiful-1511
36005046206,Bronx,BX1004,-73.8278910554083,40.875454465748646,POINT (-73.82789106274689 40.87545447025056),POINT (-73.8278910554083 40.87545446574865),41.201,FPC-624,53.325,80518,58.259,81199,71.073,81458,104.449,FPC-609,104.449,Plentiful-1511
36005046207,Bronx,BX1004,-73.8316575043199,40.87733576614389,POINT (-73.83165750680058 40.87733576321825),POINT (-73.83165750431991 40.87733576614389),42.044,FPC-624,54.168,80518,59.102,81199,71.916,81458,105.292,FPC-609,105.292,Plentiful-1511
36005046208,Bronx,BX1202,-73.83696477396647,40.87502293207513,POINT (-73.83696461491854 40.87502275032383),POINT (-73.83696477396647 40.87502293207513),46.308,FPC-624,53.092,80518,56.106,81199,72.733,81458,96.383,FPC-609,96.383,Plentiful-1511
